1995-01-04,1,10,10,10,10,200
24hrTicker,1641402829222,BTCUSDT,-430.42000000,-0.920,46311.25024843,46801.50000000,46371.08000000,0.10904000,46371.08000000,0.02300000,46371.09000000,2.26248000,46801.50000000,47070.00000000,45500.00000000,29534.41549000,1367775706.69841940,1641316429161,1641402829161,1210700570,1211629255,928686
24hrTicker,1641402829222,BTCUSDT,-430.42000000,-0.920,46311.25024843,46801.50000000,46371.08000000,0.10904000,46371.08000000,0.02300000,46371.09000000,2.26248000,46801.50000000,47070.00000000,45500.00000000,29534.41549000,1367775706.69841940,1641316429161,1641402829161,1210700570,1211629255,928686
24hrTicker,1641402830216,BTCUSDT,-439.13000000,-0.938,46311.24824434,46806.15000000,46367.02000000,0.00221000,46367.01000000,1.01926000,46367.02000000,0.38587000,46806.15000000,47070.00000000,45500.00000000,29534.34997000,1367772613.19580820,1641316430032,1641402830032,1210700584,1211629263,928680
24hrTicker,1641402830216,BTCUSDT,-439.13000000,-0.938,46311.24824434,46806.15000000,46367.02000000,0.00221000,46367.01000000,1.01926000,46367.02000000,0.38587000,46806.15000000,47070.00000000,45500.00000000,29534.34997000,1367772613.19580820,1641316430032,1641402830032,1210700584,1211629263,928680
24hrTicker,1641402831145,BTCUSDT,-442.09000000,-0.944,46311.24578963,46809.10000000,46367.01000000,0.00928000,46367.01000000,1.00237000,46367.02000000,0.65073000,46809.10000000,47070.00000000,45500.00000000,29534.23271000,1367767110.24093720,1641316431145,1641402831145,1210700596,1211629266,928671
24hrTicker,1641402831145,BTCUSDT,-442.09000000,-0.944,46311.24578963,46809.10000000,46367.01000000,0.00928000,46367.01000000,1.00237000,46367.02000000,0.65073000,46809.10000000,47070.00000000,45500.00000000,29534.23271000,1367767110.24093720,1641316431145,1641402831145,1210700596,1211629266,928671
24hrTicker,1641402832216,BTCUSDT,-444.64000000,-0.950,46311.24596645,46809.99000000,46365.36000000,0.00660000,46365.36000000,0.38939000,46365.37000000,0.75952000,46810.00000000,47070.00000000,45500.00000000,29534.35694000,1367772868.70927020,1641316432196,1641402832196,1210700598,1211629272,928675
24hrTicker,1641402832216,BTCUSDT,-444.64000000,-0.950,46311.24596645,46809.99000000,46365.36000000,0.00660000,46365.36000000,0.38939000,46365.37000000,0.75952000,46810.00000000,47070.00000000,45500.00000000,29534.35694000,1367772868.70927020,1641316432196,1641402832196,1210700598,1211629272,928675
24hrTicker,1641402833221,BTCUSDT,-444.63000000,-0.950,46311.24582850,46810.00000000,46365.37000000,0.00959000,46365.36000000,0.16726000,46365.37000000,0.74993000,46810.00000000,47070.00000000,45500.00000000,29534.35732000,1367772882.23314140,1641316433220,1641402833220,1210700601,1211629274,928674
24hrTicker,1641402833221,BTCUSDT,-444.63000000,-0.950,46311.24582850,46810.00000000,46365.37000000,0.00959000,46365.36000000,0.16726000,46365.37000000,0.74993000,46810.00000000,47070.00000000,45500.00000000,29534.35732000,1367772882.23314140,1641316433220,1641402833220,1210700601,1211629274,928674
24hrTicker,1641402834231,BTCUSDT,-432.77000000,-0.925,46311.24701863,46810.00000000,46377.22000000,0.00259000,46377.22000000,0.53801000,46377.23000000,0.00001000,46809.99000000,47070.00000000,45500.00000000,29535.14662000,1367809470.85019880,1641316434224,1641402834224,1210700604,1211629304,928701
24hrTicker,1641402834231,BTCUSDT,-432.77000000,-0.925,46311.24701863,46810.00000000,46377.22000000,0.00259000,46377.22000000,0.53801000,46377.23000000,0.00001000,46809.99000000,47070.00000000,45500.00000000,29535.14662000,1367809470.85019880,1641316434224,1641402834224,1210700604,1211629304,928701
24hrTicker,1641402835216,BTCUSDT,-432.76000000,-0.924,46311.24676883,46810.00000000,46377.23000000,0.04921000,46377.22000000,0.46119000,46377.23000000,1.00233000,46809.99000000,47070.00000000,45500.00000000,29535.22790000,1367813227.65062030,1641316435178,1641402835178,1210700608,1211629315,928708
24hrTicker,1641402835216,BTCUSDT,-432.76000000,-0.924,46311.24676883,46810.00000000,46377.23000000,0.04921000,46377.22000000,0.46119000,46377.23000000,1.00233000,46809.99000000,47070.00000000,45500.00000000,29535.22790000,1367813227.65062030,1641316435178,1641402835178,1210700608,1211629315,928708
24hrTicker,1641402836228,BTCUSDT,-432.77000000,-0.925,46311.24697865,46810.00000000,46377.23000000,0.07944000,46378.78000000,2.42072000,46378.79000000,0.06474000,46810.00000000,47070.00000000,45500.00000000,29535.33441000,1367818166.45844930,1641316435900,1641402835900,1210700610,1211629324,928715
24hrTicker,1641402836228,BTCUSDT,-432.77000000,-0.925,46311.24697865,46810.00000000,46377.23000000,0.07944000,46378.78000000,2.42072000,46378.79000000,0.06474000,46810.00000000,47070.00000000,45500.00000000,29535.33441000,1367818166.45844930,1641316435900,1641402835900,1210700610,1211629324,928715
24hrTicker,1641402837211,BTCUSDT,-424.16000000,-0.906,46311.24614072,46811.32000000,46387.34000000,0.04599000,46387.34000000,0.45043000,46387.35000000,0.59008000,46811.50000000,47070.00000000,45500.00000000,29535.46318000,1367824105.20921520,1641316437211,1641402837211,1210700615,1211629336,928722
24hrTicker,1641402837211,BTCUSDT,-424.16000000,-0.906,46311.24614072,46811.32000000,46387.34000000,0.04599000,46387.34000000,0.45043000,46387.35000000,0.59008000,46811.50000000,47070.00000000,45500.00000000,29535.46318000,1367824105.20921520,1641316437211,1641402837211,1210700615,1211629336,928722
24hrTicker,1641402838228,BTCUSDT,-419.54000000,-0.896,46311.24589359,46810.01000000,46390.47000000,0.08099000,46390.47000000,0.91765000,46390.48000000,0.28401000,46810.01000000,47070.00000000,45500.00000000,29535.59763000,1367830324.45719790,1641316438057,1641402838057,1210700622,1211629347,928726
24hrTicker,1641402838228,BTCUSDT,-419.54000000,-0.896,46311.24589359,46810.01000000,46390.47000000,0.08099000,46390.47000000,0.91765000,46390.48000000,0.28401000,46810.01000000,47070.00000000,45500.00000000,29535.59763000,1367830324.45719790,1641316438057,1641402838057,1210700622,1211629347,928726
24hrTicker,1641402839225,BTCUSDT,-419.53000000,-0.896,46311.24622368,46810.00000000,46390.47000000,0.30887000,46390.47000000,0.00223000,46390.48000000,0.87688000,46810.00000000,47070.00000000,45500.00000000,29535.80886000,1367840116.53094630,1641316439209,1641402839209,1210700626,1211629352,928727
24hrTicker,1641402839225,BTCUSDT,-419.53000000,-0.896,46311.24622368,46810.00000000,46390.47000000,0.30887000,46390.47000000,0.00223000,46390.48000000,0.87688000,46810.00000000,47070.00000000,45500.00000000,29535.80886000,1367840116.53094630,1641316439209,1641402839209,1210700626,1211629352,928727
24hrTicker,1641402840224,BTCUSDT,-420.23000000,-0.898,46311.24761118,46810.00000000,46389.77000000,0.00430000,46389.77000000,0.95566000,46389.78000000,0.14254000,46810.00000000,47070.00000000,45500.00000000,29536.78249000,1367885247.53195380,1641316440203,1641402840203,1210700654,1211629398,928745
24hrTicker,1641402840224,BTCUSDT,-420.23000000,-0.898,46311.24761118,46810.00000000,46389.77000000,0.00430000,46389.77000000,0.95566000,46389.78000000,0.14254000,46810.00000000,47070.00000000,45500.00000000,29536.78249000,1367885247.53195380,1641316440203,1641402840203,1210700654,1211629398,928745
24hrTicker,1641402841226,BTCUSDT,-420.22000000,-0.898,46311.24760714,46810.00000000,46389.78000000,0.00553000,46389.77000000,0.55849000,46389.78000000,0.37380000,46810.00000000,47070.00000000,45500.00000000,29536.78691000,1367885452.10833720,1641316441146,1641402841146,1210700655,1211629402,928748
